id,age_cat,is_recid
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,25 - 45,1
,Less than 25,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
45,Less than 25,1
46,Less than 25,1
47,Less than 25,1
48,Less than 25,1
49,Less than 25,1
50,Less than 25,1
65,25 - 45,1
66,25 - 45,1
67,25 - 45,1
68,25 - 45,1
143,25 - 45,1
159,25 - 45,1
177,Greater than 45,1
178,Greater than 45,1
220,Greater than 45,1
221,Greater than 45,1
253,25 - 45,1
254,25 - 45,1
331,25 - 45,1
332,25 - 45,1
333,25 - 45,1
352,25 - 45,1
353,25 - 45,1
393,25 - 45,1
394,Greater than 45,1
395,Greater than 45,1
396,Greater than 45,1
416,25 - 45,1
417,25 - 45,1
418,25 - 45,1
419,25 - 45,1
420,25 - 45,1
421,25 - 45,1
430,Greater than 45,1
431,Greater than 45,1
432,Greater than 45,1
433,Greater than 45,1
434,Greater than 45,1
435,Greater than 45,1
436,Greater than 45,1
437,Greater than 45,1
438,Greater than 45,1
439,Greater than 45,1
440,Greater than 45,1
441,Greater than 45,1
447,25 - 45,1
466,25 - 45,1
467,25 - 45,1
483,25 - 45,1
574,Greater than 45,1
585,25 - 45,1
586,25 - 45,1
587,25 - 45,1
689,Less than 25,1
730,Less than 25,1
731,Less than 25,1
749,25 - 45,1
750,25 - 45,1
751,25 - 45,1
752,25 - 45,1
753,25 - 45,1
789,25 - 45,1
790,25 - 45,1
797,Less than 25,1
798,Less than 25,1
799,Less than 25,1
852,Less than 25,1
853,Less than 25,1
854,Less than 25,1
855,Less than 25,1
856,Less than 25,1
861,25 - 45,1
880,25 - 45,1
881,25 - 45,1
937,Less than 25,1
942,Less than 25,1
943,Less than 25,1
944,Less than 25,1
949,Less than 25,1
950,Less than 25,1
951,Less than 25,1
977,25 - 45,1
978,25 - 45,1
979,25 - 45,1
985,25 - 45,1
986,25 - 45,1
987,25 - 45,1
988,25 - 45,1
989,25 - 45,1
1129,Less than 25,1
1130,Less than 25,1
1131,Less than 25,1
1152,25 - 45,1
1196,Greater than 45,1
1197,Greater than 45,1
1198,Greater than 45,1
1199,Greater than 45,1
1200,Greater than 45,1
1201,Greater than 45,1
1202,Greater than 45,1
1203,Greater than 45,1
1204,Greater than 45,1
1225,25 - 45,1
1227,25 - 45,1
1228,25 - 45,1
1242,Less than 25,1
1334,Greater than 45,1
1335,Greater than 45,1
1336,Greater than 45,1
1359,25 - 45,1
1360,25 - 45,1
1361,25 - 45,1
1363,Less than 25,1
1389,Less than 25,1
1390,Less than 25,1
1391,Less than 25,1
1396,25 - 45,1
1397,25 - 45,1
1398,25 - 45,1
1418,25 - 45,1
1419,25 - 45,1
1420,25 - 45,1
1468,Greater than 45,1
1469,Greater than 45,1
1470,Greater than 45,1
1481,25 - 45,1
1482,25 - 45,1
1483,25 - 45,1
1484,25 - 45,1
1507,Less than 25,1
1508,Less than 25,1
1509,Less than 25,1
1611,25 - 45,1
1612,25 - 45,1
1745,25 - 45,1
1856,Less than 25,1
1857,Less than 25,1
1858,Less than 25,1
1859,Less than 25,1
1860,Less than 25,1
1861,Less than 25,1
1875,25 - 45,1
1876,25 - 45,1
1877,25 - 45,1
1892,25 - 45,1
1893,25 - 45,1
1894,25 - 45,1
1895,25 - 45,1
1896,25 - 45,1
1914,25 - 45,1
1915,25 - 45,1
1926,Less than 25,1
1927,Less than 25,1
1997,Less than 25,1
1998,Less than 25,1
1999,Less than 25,1
2017,25 - 45,1
2062,25 - 45,1
2070,Less than 25,1
2071,Less than 25,1
2072,Less than 25,1
2073,Less than 25,1
2112,25 - 45,1
2113,25 - 45,1
2126,Less than 25,1
2127,Less than 25,1
2128,Less than 25,1
2129,Less than 25,1
2139,25 - 45,1
2140,25 - 45,1
2161,Less than 25,1
2162,Less than 25,1
2163,Less than 25,1
2164,Less than 25,1
2165,Less than 25,1
2223,Greater than 45,1
2240,Less than 25,1
2241,Less than 25,1
2271,25 - 45,1
2277,Greater than 45,1
2334,25 - 45,1
2335,25 - 45,1
2336,25 - 45,1
2368,25 - 45,1
2369,25 - 45,1
2370,25 - 45,1
2371,25 - 45,1
2372,25 - 45,1
2387,25 - 45,1
2388,25 - 45,1
2405,Less than 25,1
2406,Less than 25,1
2478,25 - 45,1
2485,Less than 25,1
2568,25 - 45,1
2569,25 - 45,1
2602,25 - 45,1
2603,25 - 45,1
2604,25 - 45,1
2612,25 - 45,1
2613,25 - 45,1
2614,25 - 45,1
2652,25 - 45,1
2712,Greater than 45,1
2719,Less than 25,1
2720,Less than 25,1
2781,Less than 25,1
2782,Less than 25,1
2785,Greater than 45,1
2786,Greater than 45,1
2787,Greater than 45,1
2788,Greater than 45,1
2789,Greater than 45,1
2880,Less than 25,1
2881,Less than 25,1
2882,Less than 25,1
2883,Less than 25,1
2884,Less than 25,1
2958,25 - 45,1
2959,25 - 45,1
2960,25 - 45,1
2966,Less than 25,1
2967,Less than 25,1
2989,25 - 45,1
2990,25 - 45,1
3003,25 - 45,1
3050,25 - 45,1
3051,25 - 45,1
3052,25 - 45,1
3053,25 - 45,1
3054,25 - 45,1
3055,25 - 45,1
3058,25 - 45,1
3059,25 - 45,1
3060,25 - 45,1
3061,25 - 45,1
3076,25 - 45,1
3077,25 - 45,1
3078,25 - 45,1
3079,25 - 45,1
3129,25 - 45,1
3130,25 - 45,1
3131,25 - 45,1
3132,25 - 45,1
3133,25 - 45,1
3190,25 - 45,1
3191,25 - 45,1
3294,Greater than 45,1
3295,Greater than 45,1
3329,25 - 45,1
3330,25 - 45,1
3349,25 - 45,1
3350,25 - 45,1
3351,25 - 45,1
3352,25 - 45,1
3353,25 - 45,1
3383,Less than 25,1
3384,Less than 25,1
3385,Less than 25,1
3407,25 - 45,1
3408,25 - 45,1
3409,25 - 45,1
3410,25 - 45,1
3499,25 - 45,1
3500,25 - 45,1
3501,25 - 45,1
3502,25 - 45,1
3523,Less than 25,1
3524,Less than 25,1
3532,25 - 45,1
3533,25 - 45,1
3534,25 - 45,1
3535,25 - 45,1
3542,25 - 45,1
3589,25 - 45,1
3612,25 - 45,1
3613,25 - 45,1
3622,Less than 25,1
3627,25 - 45,1
3628,25 - 45,1
3651,25 - 45,1
3678,25 - 45,1
3679,25 - 45,1
3681,Less than 25,1
3682,Less than 25,1
3695,25 - 45,1
3774,25 - 45,1
3775,25 - 45,1
3776,25 - 45,1
3784,25 - 45,1
3785,25 - 45,1
3786,25 - 45,1
3839,Less than 25,1
3840,Less than 25,1
3878,Less than 25,1
3879,Less than 25,1
3880,Less than 25,1
3898,Less than 25,1
3899,Less than 25,1
3900,Less than 25,1
3901,Less than 25,1
3928,Less than 25,1
4032,Less than 25,1
4035,25 - 45,1
4036,25 - 45,1
4077,Greater than 45,1
4078,Greater than 45,1
4083,25 - 45,1
4108,25 - 45,1
4109,25 - 45,1
4110,25 - 45,1
4127,25 - 45,1
4128,25 - 45,1
4137,Less than 25,1
4146,Less than 25,1
4147,Less than 25,1
4148,Less than 25,1
4149,Less than 25,1
4176,25 - 45,1
4229,25 - 45,1
4230,25 - 45,1
4346,25 - 45,1
4357,25 - 45,1
4358,25 - 45,1
4359,25 - 45,1
4360,25 - 45,1
4361,25 - 45,1
4362,25 - 45,1
4433,25 - 45,1
4440,Greater than 45,1
4452,25 - 45,1
4471,25 - 45,1
4488,Greater than 45,1
4489,Greater than 45,1
4577,Less than 25,1
4578,Less than 25,1
4579,Less than 25,1
4580,Less than 25,1
4606,25 - 45,1
4607,25 - 45,1
4658,Greater than 45,1
4659,Greater than 45,1
4675,Greater than 45,1
4689,Greater than 45,1
4690,Greater than 45,1
4705,25 - 45,1
4706,25 - 45,1
4707,25 - 45,1
4708,25 - 45,1
4727,Less than 25,1
4728,Less than 25,1
4729,Less than 25,1
4760,25 - 45,1
4761,25 - 45,1
4762,25 - 45,1
4918,25 - 45,1
4919,25 - 45,1
4947,Greater than 45,1
5002,25 - 45,1
5003,25 - 45,1
5004,25 - 45,1
5006,25 - 45,1
5007,25 - 45,1
5008,25 - 45,1
5009,25 - 45,1
5015,Greater than 45,1
5016,Greater than 45,1
5017,Greater than 45,1
5018,Greater than 45,1
5068,25 - 45,1
5069,25 - 45,1
5070,25 - 45,1
5071,25 - 45,1
5084,25 - 45,1
5085,25 - 45,1
5086,25 - 45,1
5104,25 - 45,1
5129,25 - 45,1
5130,25 - 45,1
5131,25 - 45,1
5132,25 - 45,1
5133,25 - 45,1
5134,25 - 45,1
5135,25 - 45,1
5136,25 - 45,1
5161,25 - 45,1
5197,25 - 45,1
5198,25 - 45,1
5199,25 - 45,1
5200,25 - 45,1
5201,25 - 45,1
5202,25 - 45,1
5203,25 - 45,1
5229,25 - 45,1
5230,25 - 45,1
5264,25 - 45,1
5271,25 - 45,1
5272,25 - 45,1
5273,25 - 45,1
5274,25 - 45,1
5285,25 - 45,1
5286,25 - 45,1
5287,25 - 45,1
5292,Less than 25,1
5293,Less than 25,1
5294,Less than 25,1
5295,Less than 25,1
5309,25 - 45,1
5310,25 - 45,1
5352,25 - 45,1
5353,25 - 45,1
5354,25 - 45,1
5389,25 - 45,1
5390,25 - 45,1
5391,25 - 45,1
5392,25 - 45,1
5393,25 - 45,1
5431,Greater than 45,1
5432,Greater than 45,1
5464,25 - 45,1
5465,25 - 45,1
5466,25 - 45,1
5467,25 - 45,1
5468,25 - 45,1
5486,25 - 45,1
5487,25 - 45,1
5488,25 - 45,1
5489,25 - 45,1
5490,25 - 45,1
5545,Less than 25,1
5546,25 - 45,1
5547,25 - 45,1
5548,25 - 45,1
5572,25 - 45,1
5583,25 - 45,1
5585,25 - 45,1
5694,25 - 45,1
5715,Less than 25,1
5716,Less than 25,1
5740,25 - 45,1
5760,Greater than 45,1
5761,Greater than 45,1
5789,Less than 25,1
5797,25 - 45,1
5798,25 - 45,1
5799,25 - 45,1
5816,25 - 45,1
5868,Greater than 45,1
5869,Greater than 45,1
5944,Greater than 45,1
5945,Greater than 45,1
5946,Greater than 45,1
5947,25 - 45,1
5948,25 - 45,1
5973,25 - 45,1
6022,Greater than 45,1
6023,Greater than 45,1
6024,Greater than 45,1
6045,Less than 25,1
6046,Less than 25,1
6047,Less than 25,1
6048,Less than 25,1
6081,Greater than 45,1
6082,Greater than 45,1
6098,Greater than 45,1
6099,Greater than 45,1
6101,25 - 45,1
6131,Greater than 45,1
6136,25 - 45,1
6137,25 - 45,1
6138,25 - 45,1
6169,Less than 25,1
6170,Less than 25,1
6171,Less than 25,1
6172,Less than 25,1
6176,25 - 45,1
6177,25 - 45,1
6190,Less than 25,1
6191,Less than 25,1
6192,Less than 25,1
6235,25 - 45,1
6236,25 - 45,1
6237,25 - 45,1
6238,25 - 45,1
6270,25 - 45,1
6286,25 - 45,1
6287,25 - 45,1
6288,25 - 45,1
6311,25 - 45,1
6312,25 - 45,1
6342,25 - 45,1
6343,25 - 45,1
6350,25 - 45,1
6351,25 - 45,1
6352,25 - 45,1
6358,Less than 25,1
6359,Less than 25,1
6360,Less than 25,1
6370,25 - 45,1
6394,Greater than 45,1
6407,25 - 45,1
6408,25 - 45,1
6409,25 - 45,1
6421,25 - 45,1
6449,25 - 45,1
6460,Less than 25,1
6461,Less than 25,1
6467,Less than 25,1
6468,Less than 25,1
6481,25 - 45,1
6482,25 - 45,1
6483,25 - 45,1
6484,25 - 45,1
6485,25 - 45,1
6491,25 - 45,1
6492,25 - 45,1
6505,Greater than 45,1
6515,Less than 25,1
6516,Less than 25,1
6528,25 - 45,1
6529,25 - 45,1
6530,25 - 45,1
6549,25 - 45,1
6551,25 - 45,1
6582,Less than 25,1
6583,Less than 25,1
6584,Less than 25,1
6612,25 - 45,1
6613,25 - 45,1
6614,25 - 45,1
6615,25 - 45,1
6616,25 - 45,1
6673,25 - 45,1
6696,Less than 25,1
6708,Greater than 45,1
6709,Greater than 45,1
6710,Greater than 45,1
6732,25 - 45,1
6740,Less than 25,1
6741,Less than 25,1
6742,Less than 25,1
6743,Less than 25,1
6744,Less than 25,1
6747,25 - 45,1
6761,Greater than 45,1
6809,25 - 45,1
6810,25 - 45,1
6902,25 - 45,1
6903,25 - 45,1
6904,25 - 45,1
6992,25 - 45,1
6993,25 - 45,1
6994,25 - 45,1
6995,25 - 45,1
7000,25 - 45,1
7001,25 - 45,1
7002,25 - 45,1
7025,Less than 25,1
7056,Less than 25,1
7108,25 - 45,1
7109,25 - 45,1
7110,25 - 45,1
7121,Greater than 45,1
7161,Less than 25,1
7204,25 - 45,1
7215,25 - 45,1
7216,25 - 45,1
7227,Greater than 45,1
7228,Greater than 45,1
7229,Greater than 45,1
7366,25 - 45,1
7367,25 - 45,1
7368,25 - 45,1
7369,25 - 45,1
7433,Greater than 45,1
7434,Greater than 45,1
7435,Greater than 45,1
7462,25 - 45,1
7463,25 - 45,1
7523,Less than 25,1
7557,25 - 45,1
7619,Less than 25,1
7622,25 - 45,1
7623,25 - 45,1
7624,25 - 45,1
7631,25 - 45,1
7632,25 - 45,1
7633,25 - 45,1
7634,25 - 45,1
7649,25 - 45,1
7653,Less than 25,1
7654,Less than 25,1
7655,Less than 25,1
7658,25 - 45,1
7659,25 - 45,1
7660,25 - 45,1
7661,25 - 45,1
7663,25 - 45,1
7664,25 - 45,1
7665,25 - 45,1
7666,25 - 45,1
7703,25 - 45,1
7704,25 - 45,1
7705,25 - 45,1
7713,Less than 25,1
7757,25 - 45,1
7758,25 - 45,1
7759,25 - 45,1
7760,25 - 45,1
7761,25 - 45,1
7762,25 - 45,1
7763,25 - 45,1
7764,25 - 45,1
7777,Less than 25,1
7778,Less than 25,1
7779,Less than 25,1
7849,25 - 45,1
7850,25 - 45,1
7851,25 - 45,1
7875,Less than 25,1
7876,Less than 25,1
7877,Less than 25,1
7878,Less than 25,1
7879,Less than 25,1
7881,Less than 25,1
7915,25 - 45,1
7919,25 - 45,1
7959,25 - 45,1
7960,25 - 45,1
7989,25 - 45,1
7990,25 - 45,1
8017,Greater than 45,1
8018,Greater than 45,1
8071,Greater than 45,1
8072,Greater than 45,1
8106,25 - 45,1
8107,25 - 45,1
8111,Less than 25,1
8112,Less than 25,1
8233,25 - 45,1
8256,25 - 45,1
8257,25 - 45,1
8272,25 - 45,1
8313,Less than 25,1
8314,Less than 25,1
8315,Less than 25,1
8337,25 - 45,1
8388,25 - 45,1
8389,25 - 45,1
8390,25 - 45,1
8397,Less than 25,1
8410,Less than 25,1
8414,25 - 45,1
8427,25 - 45,1
8499,25 - 45,1
8500,25 - 45,1
8501,25 - 45,1
8529,25 - 45,1
8530,25 - 45,1
8596,Less than 25,1
8597,Less than 25,1
8606,25 - 45,1
8657,25 - 45,1
8675,Greater than 45,1
8676,Greater than 45,1
8677,Greater than 45,1
8678,Greater than 45,1
8679,Greater than 45,1
8680,Greater than 45,1
8681,Greater than 45,1
8684,Less than 25,1
8685,Less than 25,1
8686,Less than 25,1
8693,Less than 25,1
8694,Less than 25,1
8713,Less than 25,1
8714,Less than 25,1
8718,Less than 25,1
8831,25 - 45,1
8832,25 - 45,1
8859,25 - 45,1
8890,Less than 25,1
8891,Less than 25,1
8892,Less than 25,1
8935,Less than 25,1
8936,Less than 25,1
8937,Less than 25,1
8938,Less than 25,1
8951,25 - 45,1
8970,25 - 45,1
8971,25 - 45,1
8972,25 - 45,1
8995,Less than 25,1
8996,Less than 25,1
8997,Less than 25,1
8998,Less than 25,1
8999,Less than 25,1
9025,25 - 45,1
9026,25 - 45,1
9027,25 - 45,1
9036,Less than 25,1
9068,25 - 45,1
9069,25 - 45,1
9073,25 - 45,1
9096,Less than 25,1
9097,Less than 25,1
9098,Less than 25,1
9144,25 - 45,1
9145,25 - 45,1
9146,25 - 45,1
9147,25 - 45,1
9194,Less than 25,1
9195,Less than 25,1
9334,25 - 45,1
9335,25 - 45,1
9336,25 - 45,1
9352,25 - 45,1
9373,25 - 45,1
9374,25 - 45,1
9375,25 - 45,1
9377,Greater than 45,1
9411,25 - 45,1
9412,25 - 45,1
9413,25 - 45,1
9432,25 - 45,1
9433,25 - 45,1
9482,25 - 45,1
9491,25 - 45,1
9492,25 - 45,1
9493,25 - 45,1
9494,25 - 45,1
9502,25 - 45,1
9503,25 - 45,1
9510,25 - 45,1
9511,25 - 45,1
9546,25 - 45,1
9547,25 - 45,1
9548,25 - 45,1
9553,25 - 45,1
9585,25 - 45,1
9592,25 - 45,1
9593,25 - 45,1
9594,25 - 45,1
9613,25 - 45,1
9614,25 - 45,1
9623,25 - 45,1
9624,25 - 45,1
9651,25 - 45,1
9652,25 - 45,1
9670,25 - 45,1
9671,25 - 45,1
9672,25 - 45,1
9693,25 - 45,1
9694,25 - 45,1
9711,25 - 45,1
9712,25 - 45,1
9713,25 - 45,1
9724,Less than 25,1
9725,Less than 25,1
9726,Less than 25,1
9727,Less than 25,1
9744,Less than 25,1
9753,25 - 45,1
9754,25 - 45,1
9755,25 - 45,1
9767,25 - 45,1
9829,Less than 25,1
9832,Greater than 45,1
9833,25 - 45,1
9873,Less than 25,1
9909,Less than 25,1
9910,Less than 25,1
9911,Less than 25,1
10009,Less than 25,1
10010,Less than 25,1
10060,25 - 45,1
10061,25 - 45,1
10073,Less than 25,1
10074,Less than 25,1
10075,Less than 25,1
10076,Less than 25,1
10084,25 - 45,1
10161,25 - 45,1
10162,25 - 45,1
10163,25 - 45,1
10164,25 - 45,1
10165,Less than 25,1
10166,Less than 25,1
10167,Less than 25,1
10173,25 - 45,1
10174,25 - 45,1
10187,25 - 45,1
10193,Greater than 45,1
10194,Greater than 45,1
10197,25 - 45,1
10198,25 - 45,1
10199,25 - 45,1
10242,Less than 25,1
10243,Less than 25,1
10245,Less than 25,1
10246,Less than 25,1
10247,Less than 25,1
10268,25 - 45,1
10269,Less than 25,1
10270,Less than 25,1
10281,25 - 45,1
10282,25 - 45,1
10294,25 - 45,1
10316,Less than 25,1
10317,Less than 25,1
10318,Less than 25,1
10319,Less than 25,1
10330,25 - 45,1
10367,25 - 45,1
10401,25 - 45,1
10402,25 - 45,1
10420,25 - 45,1
10421,25 - 45,1
10422,25 - 45,1
10423,25 - 45,1
10424,25 - 45,1
10449,Less than 25,1
10450,Less than 25,1
10451,Less than 25,1
10456,25 - 45,1
10457,25 - 45,1
10472,25 - 45,1
10473,25 - 45,1
10494,25 - 45,1
10496,Less than 25,1
10497,Less than 25,1
10498,Less than 25,1
10499,Less than 25,1
10506,25 - 45,1
10507,25 - 45,1
10521,Greater than 45,1
10522,Greater than 45,1
10523,Greater than 45,1
10524,Greater than 45,1
10532,25 - 45,1
10533,25 - 45,1
10534,25 - 45,1
10565,Greater than 45,1
10566,Greater than 45,1
10567,Greater than 45,1
10568,Greater than 45,1
10571,25 - 45,1
10582,25 - 45,1
10583,25 - 45,1
10584,25 - 45,1
10623,25 - 45,1
10624,25 - 45,1
10625,25 - 45,1
10660,25 - 45,1
10661,25 - 45,1
10697,25 - 45,1
10698,25 - 45,1
10699,25 - 45,1
10700,25 - 45,1
10701,25 - 45,1
10731,25 - 45,1
10732,25 - 45,1
10733,25 - 45,1
10734,25 - 45,1
10735,Greater than 45,1
10736,Greater than 45,1
10737,Greater than 45,1
10751,Greater than 45,1
10752,Greater than 45,1
10753,Greater than 45,1
10757,Less than 25,1
10758,Less than 25,1
10766,Less than 25,1
10788,25 - 45,1
10789,25 - 45,1
10796,25 - 45,1
10797,25 - 45,1
10798,25 - 45,1
10799,25 - 45,1
10800,25 - 45,1
10801,25 - 45,1
10802,25 - 45,1
10803,25 - 45,1
10804,25 - 45,1
10805,Less than 25,1
10890,Less than 25,1
10904,Less than 25,1
10905,Less than 25,1
10906,Less than 25,1
10909,Greater than 45,1
10930,25 - 45,1
10931,25 - 45,1
10932,25 - 45,1
10933,25 - 45,1
10937,25 - 45,1
10938,25 - 45,1
10939,25 - 45,1
10940,25 - 45,1
10941,25 - 45,1
10942,25 - 45,1
10951,Greater than 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
